thetap                 phip                     Fp_x (N)                 Fp_y (N)                 Fp_z (N)                 Tp_x (N*m)               Tp_y (N*m)               Tp_z (N*m)
110                      60                       -0.08406658927434872     -0.025465074703585326    0.21229793503640002      0.07079040514954896      -0.12618492587710436     0.0923584032877673
110                      70                       -0.056702560910877345    -0.025694372038686367    0.08837709572043403      0.04969462674280864      -0.10129574162399825     0.09806255704629079
110                      80                       -0.02444926043348123     -0.03074340948599423     0.04673978158120744      0.026591697870860208     -0.0843666007226799      0.10219357370695244
110                      90                       2.267774838669058E-4     -0.0227656555817208      -0.012101015607297545    -0.0023423711104077365   -0.0779068481324805      0.10179267288045687
110                      100                      0.022131510950355548     -0.027732083369671284    0.01604818836463576      -0.02881342550998741     -0.08482569506150928     0.1012018162654801
110                      110                      0.04744669439475434      -0.01916367296882678     0.10518944511078705      -0.05431903949088439     -0.10235778147913371     0.09814727162884683
110                      120                      0.054872150720708765     -0.006785101019982887    0.2321650791210874       -0.07394200437691284     -0.1275076727142041      0.09253526427205849
110                      130                      0.07498498555469549      0.005884824301076877     0.4134848196898427       -0.08715114944227113     -0.16082129907377862     0.08499779554900978
110                      140                      0.07489425384044292      0.028578438211755625     0.6085122565289874       -0.0919814091610871      -0.20086742997847        0.07510864710426106
110                      150                      0.09284764796693294      0.03232588071189627      0.8270654090920029       -0.08669409927711409     -0.2449560558479721      0.0615043115383149
110                      160                      0.0771217778139418       0.025192694228970563     1.0368561770912441       -0.0676599188013697      -0.28526053058553885     0.045167655044542745
110                      170                      0.08350286105967239      0.01062685094141695      1.1689465803174095       -0.036610751870919236    -0.32050185677472737     0.022204610670715767
110                      180                      0.10854626643733681      0.0024631019817883317    1.2480952473764995       -6.947001745375075E-4    -0.3289599557896064      4.6171021561554684E-4
120                      0                        -0.19261928477608786     -0.002677918446031494    0.8071761821384787       -2.4049031367196503E-4   -0.1797735453331341      6.463817858022208E-4
120                      10                       -0.22256018896756272     0.009224237462140916     0.7852730038641378       0.0238420472402147       -0.17556890635785632     0.029247286287371766
120                      20                       -0.19394005408493983     0.021675379158840616     0.6854132492983818       0.04535612246293341      -0.15695782641347375     0.056915975120480834
120                      30                       -0.15381476433732447     0.004565943406718704     0.5534899348207768       0.05724103699627891      -0.13717586310735572     0.07833161223321754
120                      40                       -0.15167176778959116     0.0038204971870801473    0.42238295573446666      0.062136128856438586     -0.1093019868449468      0.0977762922252326
120                      50                       -0.12017187427987519     -0.007099221134117166    0.27275716204666395      0.05981807722639279      -0.08665268290174377     0.11244586718754458
120                      60                       -0.0943921356183447      -0.018612422146459646    0.1735953289009171       0.04920791409258932      -0.0658152068444423      0.12484623049833331
120                      70                       -0.07842285671534968     -0.040029634959980055    0.0764449511364685       0.03629049164809394      -0.04999596497592284     0.13239886780814653
120                      80                       -0.0368116312350067      -0.0392849785510897      0.020605442178119347     0.019081143204671518     -0.039969587590873726    0.1371687108274455
120                      90                       0.004562502133261077     -0.04497129154906353     -0.014666401822830924    -0.0010354139877897604   -0.03521880315297216     0.13860245511729852
120                      100                      0.044311285060937386     -0.040471289786014185    0.013722553942084773     -0.020733050266284712    -0.03971914198668855     0.13715929865698398
120                      110                      0.08107528322689936      -0.036288175486725215    0.06883774777681921      -0.03859810058428095     -0.05265315182172648     0.13129740046186572
120                      120                      0.098567280382327        -0.0051342530690748275   0.16154618809007285      -0.05159211495083287     -0.06937194974289865     0.1231049181105231
120                      130                      0.09457813198182315      9.85773671626962E-4      0.2974501660443999       -0.06325957518410406     -0.09091150609424753     0.11263455683320903
120                      140                      0.1313110750689962       0.004951823103213023     0.39726272072599567      -0.06396568183067827     -0.11527679923782266     0.09599233700491484
120                      150                      0.1512342683096307       0.016604105628434417     0.5684834215697668       -0.05971213402256095     -0.1418040907133955      0.07937413996474972
120                      160                      0.1455368727921907       0.02202261086971382      0.6914178996701822       -0.04577446444276695     -0.16730199456864728     0.05543633640797661
120                      170                      0.15727152516782913      0.013839446552683        0.7696706467674365       -0.02348365969272583     -0.17972418527305903     0.02911316194915499
120                      180                      0.15464023995336845      -0.010979496346158222    0.7883831442521666       -8.1138442230146E-4      -0.18876511784233915     7.812667142963307E-4
130                      0                        -0.2344610849077594      -0.007765893468715207    0.43668491148327443      -3.6621819389537997E-4   -0.04528496876728918     -8.765686647050487E-4
130                      10                       -0.24693352910441468     -0.004508865337791733    0.41168318103175244      0.0122287203235751       -0.04085664097865559     0.02958599314843534
130                      20                       -0.21386858328413058     -2.016636521403074E-4    0.38778148220063474      0.0216215780229204       -0.036625417042739264    0.058517715478926834
130                      30                       -0.20579468226540878     -0.0093794979292822      0.2893301880640076       0.028404508631858272     -0.024636304552101466    0.08552848894260241
130                      40                       -0.18040737223247746     -0.013419561015181611    0.2314410570178316       0.031178098842266258     -0.01524852348867499     0.10722576745063425
130                      50                       -0.15515706508997767     -0.020941112655702185    0.14778457335656922      0.029735171591470013     -0.005347889354520459    0.12491447267663808
130                      60                       -0.10352366611147512     -0.03470738942755616     0.08458916246167915      0.024125406709534964     0.0020245664962514056    0.13759703120981126
130                      70                       -0.06332384017141829     -0.04394094415699533     0.033561127515269754     0.017974777391062853     0.01120960574916224      0.14862263901275918
130                      80                       -0.03226421455101863     -0.05099524513877547     0.019169197318009732     0.008258278626194973     0.011027973244529107     0.15327733597488957
130                      90                       0.0100883620856466       -0.05267586849969168     0.0015111677147682315    -0.0010020190842559976   0.014965763273479017     0.15727208379813243
130                      100                      0.04110015299945828      -0.040526504882648834    0.017826228401767535     -0.01168089363759345     0.01395856114413766      0.15787812888572988
130                      110                      0.08691139094988369      -0.042823796426091576    0.039653618536434024     -0.023017785509845685    0.008236773018016173     0.1491315551655952
130                      120                      0.12498203930892202      -0.019829573400948736    0.07435733968587466      -0.028816109471805785    0.001592454110856661     0.13982704454668102
130                      130                      0.14930885932853888      -0.01332462502761084     0.15348286220755253      -0.03460486246943657     -0.008978245441163461    0.12585696295355497
130                      140                      0.15837609551179577      -0.012168393412248677    0.24175835277605734      -0.03431288991736308     -0.021432862614437283    0.10706954241233733
130                      150                      0.18136490008354766      -0.00455255323959265     0.2993773878420556       -0.02990985857961579     -0.03353415806550909     0.083319390697348
130                      160                      0.19452696765907404      0.00511220241142298      0.3723330746236093       -0.021295848170344425    -0.04062486788944693     0.05753111732283444
130                      170                      0.2234696958298801       0.007237112250898478     0.4159238677195017       -0.013087696748881742    -0.0476860295786914      0.03128458642195194
130                      180                      0.2046786918660517       -0.0012707832325547803   0.4062673206839496       2.692016780426248E-4     -0.04522320535226141     -1.77415531355793E-4
140                      0                        -0.24313435908694747     -6.150177936769903E-4    0.1287070612007947       -0.0020701836411431036   0.08119991350830534      -0.0012682914124398214
140                      10                       -0.22673202208805776     -0.011591928075091415    0.1254060488743958       8.030812233356854E-4     0.08064178801052324      0.028106475900362925
140                      20                       -0.23069199596805595     -0.011056067536516653    0.11997019070870564      0.001487195639458119     0.07973016259814876      0.0559417915363735
140                      30                       -0.2042226704430068      -0.0212421310723259      0.06114065122847534      1.558572356979975E-4     0.08213132274024786      0.07998508273590156
140                      40                       -0.17410001635715655     -0.02754519431964276     0.05493163395151064      0.0012152765760045378    0.08027298913772868      0.10398078628128905
140                      50                       -0.15550598307352703     -0.048308678542973583    0.040829645644365774     -0.0018217747586896436   0.07209168906064368      0.12044530957073424
140                      60                       -0.12043530106192948     -0.037589877862535724    0.03210839088834572      -1.5156828611208805E-4   0.07657611276669479      0.1372116874512733
140                      70                       -0.0628223120534831      -0.05029278218410398     0.018246366029624966     -0.0013786319540642475   0.06995333964411263      0.14712563331656145
140                      80                       -0.030415254293078637    -0.048751691463513186    0.011093975158114985     -3.6159908711968857E-4   0.06930147824182588      0.15495150229235527
140                      90                       0.017342617697063252     -0.05593579300213726     -0.020229538326491703    -0.0023163962980521217   0.07276403500866138      0.15723918272303547
140                      100                      0.03674063361798377      -0.05768543148956433     0.0020114883567641326    -0.0040774048246411945   0.06942105273696716      0.15540656490319282
140                      110                      0.08272930886237743      -0.05221283404915356     0.01317723151462472      -0.003158372655110106    0.07020068146443725      0.14900962627953668
140                      120                      0.1376581781378799       -0.04513535250491514     0.020643962410053326     -0.002341475881492772    0.07052340631344953      0.13648736753394897
140                      130                      0.17748872964381648      -0.05216788874005212     0.048275795495473624     -0.004455348740491494    0.07134145332338983      0.12350978015991472
140                      140                      0.19702465703464078      -0.02984136555164197     0.07009863286979963      -0.00314864765307943     0.07311947047875585      0.10195535259924084
140                      150                      0.21367473860473735      -0.030040502208652613    0.08069044119997891      -3.963228534772074E-4    0.0738108817893151       0.07993955130435611
140                      160                      0.2430968009326044       -0.018207911432164797    0.10891753929514535      -0.0011827077879252004   0.07422421085981962      0.054909408298398237
140                      170                      0.2521753855084697       -0.011191906282829435    0.11342722302528446      -0.001784475929673387    0.07407118393505187      0.028740566385782373
140                      180                      0.26253962404395237      0.0030025813780932948    0.10348388259679335      5.385174283300485E-4     0.07543644547307198      4.5193902178570757E-4
150                      0                        -0.24893564118469727     -0.0025062821267865035   -0.08392835574976766     -0.0016528735029195636   0.18754788466295239      -0.001962757619647243
150                      10                       -0.23220503061613815     -0.008067387549973208    -0.0992445550340201      -0.0072445527553062885   0.18115424678894562      0.023784429035434675
150                      20                       -0.20599821561069706     -0.0202060317552145      -0.09802680613408646     -0.015806944148449506    0.17892820251486397      0.04626642253766813
150                      30                       -0.19129624212147167     -0.03232657095749045     -0.0749697996505241      -0.022852851064456253    0.16541325649978647      0.06700404466638103
150                      40                       -0.16673127580667102     -0.04525521304943871     -0.07449177634160689     -0.027018759908747733    0.1583236034323814       0.0863505263223362
150                      50                       -0.13180839851816642     -0.04350459075514587     -0.03781938438778205     -0.026159745010426866    0.14643590851282667      0.10401072267250482
150                      60                       -0.08768568131111222     -0.05008965480196231     -0.028555166622288138    -0.023782733313391754    0.13683612992181785      0.11732004987511337
150                      70                       -0.06713658027189787     -0.049007158661381695    -0.013025702869616483    -0.01863955719762092     0.12971512218133396      0.12889713599945146
150                      80                       -0.02121831762558321     -0.044378648761729075    0.0022917356458096137    -0.0094523965979815      0.122360980681229        0.13568149095574206
150                      90                       0.0043580859536054084    -0.044965059870662336    0.013368067629303319     -9.833755398848416E-4    0.12312074950055775      0.137140919870496
150                      100                      0.0406355257925533       -0.05801889763857487     0.0023934144054079667    0.005379342906142089     0.12523224084316872      0.1376565696501428
150                      110                      0.08590348541467503      -0.045637775102336034    0.003604701671266081     0.015813018963241856     0.12746797643267685      0.129470593327825
150                      120                      0.12453936218003399      -0.06232012543614017     -0.008766471715548223    0.02166582314064612      0.13652010627911015      0.11919667743068178
150                      130                      0.16894361000235858      -0.06352303900032884     -0.044846372605481195    0.024433190295046182     0.1430701238404896       0.10584339223306272
150                      140                      0.1955396162496873       -0.04900133165532323     -0.04679038381634702     0.0235931885775208       0.15353531316686161      0.08839311548304868
150                      150                      0.24435777932834035      -0.04098617345671381     -0.07831234474581206     0.021468235598088192     0.16194547373833004      0.06779232622175613
150                      160                      0.271934421738727        -0.041401217228310076    -0.07241110933232561     0.01633764587821735      0.16998679285027293      0.04683481082561517
150                      170                      0.28262505593849746      -0.01599811166090993     -0.10235925225157208     0.00804585723279043      0.17856927557536106      0.02333755685152617
150                      180                      0.2737201765727805       4.511723556535061E-4     -0.101028628284674       7.399327833607655E-5     0.17835109584480222      -3.87522785756305E-5
160                      0                        -0.18605357868435318     0.003491577059620286     -0.22600052248028984     -4.4565140608053615E-4   0.2614020690157399       -1.2929683717077453E-4
160                      10                       -0.16563007628134888     -0.012864325329156628    -0.22475604022400406     -0.016484316906383044    0.2587539250310749       0.016221559348063266
160                      20                       -0.16798359523604234     -0.017850797842415382    -0.2081844197101987      -0.031061608880724043    0.24981456333466875      0.03232979777077885
160                      30                       -0.14494670067150595     -0.039650993946619986    -0.17859488097978835     -0.041190875735818845    0.23496295248534818      0.04698610303248169
160                      40                       -0.12145326353278264     -0.03477219466830085     -0.14157804417408376     -0.04504056421307928     0.22179280101291524      0.06332005734842566
160                      50                       -0.09503750660206575     -0.035101257603361       -0.10791406235998191     -0.04673528518814591     0.20493957783979064      0.07562922880080258
160                      60                       -0.05283167972166022     -0.031508211902215214    -0.06827958562784214     -0.0410629568383631      0.18889292068642194      0.08629670997193088
160                      70                       -0.03996822252163499     -0.03889760807984771     -0.03960366639789306     -0.03031679990499301     0.17880364651843378      0.09576349166546964
160                      80                       -0.015931770421331294    -0.03732073406889974     3.9060827392093864E-4    -0.01757461103928858     0.16560208572616816      0.10058129547440238
160                      90                       0.01607261285115369      -0.04310765713427288     -0.005583872845532918    -5.447897133867709E-4    0.16449096833840218      0.10212133098562762
160                      100                      0.03707787188353673      -0.03984398220789315     0.002045951934267566     0.014211122820494745     0.1667386234230049       0.10065314449341922
160                      110                      0.08608344378094507      -0.04114383862815651     -0.0373258742170166      0.029158065511223172     0.17588056642961208      0.09655599479070012
160                      120                      0.11193789570664113      -0.0527585966387662      -0.06168789410625572     0.03896102759768681      0.18840966602075196      0.08897868087740031
160                      130                      0.1448620330810273       -0.05643638278571981     -0.08453242683838433     0.044965506795255156     0.20513259743994855      0.07709656080577451
160                      140                      0.1595619781201585       -0.05152414831093283     -0.14755717655489614     0.043132969290585334     0.2200690039733256       0.06513992868536693
160                      150                      0.20211018790222685      -0.04276856126028676     -0.17315818804325853     0.040720097699875474     0.23359629959339612      0.04865001150486877
160                      160                      0.20953359789467865      -0.03611468090946472     -0.22910715550283678     0.028968454935225752     0.2478732835478619       0.033331298450840964
160                      170                      0.25222393991384723      -0.020779816837057336    -0.24484157465307352     0.01594697261664789      0.25430053141499465      0.015338280989258657
160                      180                      0.2472645110143507       5.722687590230158E-4     -0.242788456846852       9.87248301607224E-4      0.25594088376830726      -0.001580593818794029
170                      0                        -0.06889895346264625     -0.0012928085272058288   -0.30770957396520937     -5.408386394040441E-4    0.3089041272740574       -7.614080425845397E-4
170                      10                       -0.09008745796300638     -0.00154922731635846     -0.302001477074841       -0.019168520521686452    0.303749382441131        0.008565716423293693
170                      20                       -0.07177819905725924     -0.008780824413335372    -0.2723112923160096      -0.037950703379933344    0.29468274140355116      0.016184322894412528
170                      30                       -0.06907095457053274     -0.006377617254152292    -0.23247699312966832     -0.05121964142785825     0.27715913167934836      0.02390290870244401
170                      40                       -0.060926958436286066    -0.011328251802050018    -0.19016035192180658     -0.05964344488035156     0.26170400730674515      0.032565462257818485
170                      50                       -0.03618756644278662     -0.01655567390868654     -0.12604763173522654     -0.0606293683457872      0.23923218805080107      0.03879294235596695
170                      60                       -0.025044105741800927    -0.012523997968237565    -0.06336245800218895     -0.05382337424745018     0.22041348061395755      0.045143137264434245
170                      70                       -0.013821299840953864    -0.019550953991544565    -0.027012301785193253    -0.04031422313162892     0.20782928631977413      0.050258659507750644
170                      80                       -0.0039209075169207245   -0.020934461157624436    -0.006878025395628292    -0.021529116593764133    0.19882757747427895      0.05286816005014802
170                      90                       0.018140788522794972     -0.02938247669397853     0.014622387028775281     -7.733578730101835E-4    0.19078104327182277      0.05484471279236907
170                      100                      0.039192118254674405     -0.013336800478694337    -0.0036506223188009137   0.0190540483314836       0.19413635576794583      0.054727995696704924
170                      110                      0.047153956533197636     -0.031628799569962965    -0.03291946637044712     0.03904793073593714      0.20444088629743548      0.05080325902050293
170                      120                      0.05903840814669443      -0.03859649167159873     -0.09134108663933434     0.051431150549850535     0.22305878410557753      0.04681272835455015
170                      130                      0.08228351361992299      -0.04309054057401928     -0.12313291420455379     0.05948696458552884      0.23744804019505855      0.041341084348805165
170                      140                      0.10931932111090077      -0.046033509548777836    -0.17541552400631874     0.05856004834920918      0.25578905884383746      0.0331828334794393
170                      150                      0.12550001392233945      -0.035919975806043884    -0.2214581465331721      0.05200272033063875      0.2765884973114758       0.02531168873147103
170                      160                      0.14359344017908315      -0.02534502201147484     -0.2740823255388891      0.037745837999033784     0.29441016146560456      0.016597338083232105
170                      170                      0.1635862887202625       -0.013415132638693147    -0.308234258947635       0.020719539180599943     0.301902307168844        0.008114672436966754
170                      180                      0.16539863165376117      -9.253889431594527E-4    -0.30299147294263756     -8.991069125651427E-4    0.3041915427972004       -8.839677184280074E-4
180                      0                        0.03246192369766692      -0.002776844216281974    -0.34013277147511        2.573663285957036E-4     0.3224108128229349       -7.720492986218051E-4
180                      10                       0.03475513724330604      0.007127982244208721     -0.29652147461417694     -0.021645242548214424    0.31590495580376277      -4.6717653699064615E-4
180                      20                       0.04626977927293725      0.012301993139924354     -0.2814051795690194      -0.04062218019525581     0.30679976521022134      -6.819626283460986E-4
180                      30                       0.04365266295491671      0.014616683811366752     -0.24763861498564546     -0.054440700829978594    0.2922074982203765       -1.9912052392324545E-4
180                      40                       0.0369146169617364       0.021223681068846322     -0.1993310542440832      -0.06346447921527695     0.2737633782998415       -9.835208388691843E-4
180                      50                       0.04010344432365926      0.013341489018275334     -0.13316874626584743     -0.0637921808334265      0.2525473715186352       -4.3715301219381374E-4
180                      60                       0.01520409677438065      0.01763399528957237      -0.07160291552406686     -0.05744749611578389     0.23156811556454435      -0.0013378318246160465
180                      70                       0.01993291326153277      -0.004199472377622406    -0.025359443106386298    -0.04353727026751926     0.21340601987904276      -0.0010547685182358433
180                      80                       0.013344203530097468     0.01926014242371582      -0.003679540883858197    -0.02260755409633267     0.20340234327197365      -2.888969470946843E-4
180                      90                       0.018834309657932844     -2.9966530381325945E-4   0.007572992924232335     -0.0018207907630470256   0.2022310800709114       -7.855992105320934E-4
180                      100                      0.02163997555314493      -0.009557600754793212    -0.007555297194405017    0.021804848630066678     0.20363595178781477      0.0013440043789256133
180                      110                      0.01005177446703517      -0.010769186106985296    -0.034655957918156136    0.042742756597073044     0.21612751344473852      6.983229363545241E-4
180                      120                      0.012445034839547823     -0.013224449393233856    -0.08233298035202873     0.05812955364524599      0.2313461754596347       6.590347789272592E-4
180                      130                      0.02015643342771131      -0.01375557061693928     -0.12974256656496871     0.06404987064536155      0.25130937406210047      0.001029361055286643
180                      140                      0.03320832926313318      -0.015782097062696197    -0.19571920357878891     0.06272516788134737      0.2752808687073145       1.6174479847178447E-4
180                      150                      0.04691783672964564      -0.006156074709379051    -0.257295083376215       0.05663893817671451      0.2906733020233503       -4.92778010444838E-4
180                      160                      0.04970887446405351      -0.005858467697079202    -0.3001577357615679      0.04014513954471067      0.3071347141336071       6.46066223798222E-4
180                      170                      0.021168619371062104     -0.00553513420770701     -0.32740542134033324     0.021455746078709106     0.3183317142046236       -6.072593357563745E-4
180                      180                      0.03746685377605646      -0.0011345260159168274   -0.3320915415930526      2.3432580519590262E-4    0.317522015273124        4.342743632773099E-4
